﻿year,region,energy_cost,size_estabish,value,unit,source
2560,เหนือ,ค่าบำรุงการกุศล,1 - 15 คน,8797.86,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าบำรุงการกุศล,16 - 25 คน,286.27,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าบำรุงการกุศล,26 - 30 คน,20.4,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าบำรุงการกุศล,31 - 50 คน,1117.16,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าบำรุงการกุศล,51 - 200 คน,14067.53,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าบำรุงการกุศล,มากกว่า 200 คน,22.46,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าซ่อมแซมสิ่งก่อสร้าง ยานพาหนะ เครื่องจักรและเครื่องมือฯลฯ,รวม,474983.25,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าซ่อมแซมสิ่งก่อสร้าง ยานพาหนะ เครื่องจักรและเครื่องมือฯลฯ,1 - 15 คน,71219.75,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าซ่อมแซมสิ่งก่อสร้าง ยานพาหนะ เครื่องจักรและเครื่องมือฯลฯ,16 - 25 คน,256811.3,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าซ่อมแซมสิ่งก่อสร้าง ยานพาหนะ เครื่องจักรและเครื่องมือฯลฯ,26 - 30 คน,13205.12,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าซ่อมแซมสิ่งก่อสร้าง ยานพาหนะ เครื่องจักรและเครื่องมือฯลฯ,31 - 50 คน,21747.28,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าซ่อมแซมสิ่งก่อสร้าง ยานพาหนะ เครื่องจักรและเครื่องมือฯลฯ,51 - 200 คน,52677.94,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าซ่อมแซมสิ่งก่อสร้าง ยานพาหนะ เครื่องจักรและเครื่องมือฯลฯ,มากกว่า 200 คน,59321.87,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่ายานพาหนะ เครื่องจักรและเครื่องมือ ฯลฯ,รวม,40605.85,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่ายานพาหนะ เครื่องจักรและเครื่องมือ ฯลฯ,1 - 15 คน,2895.26,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่ายานพาหนะ เครื่องจักรและเครื่องมือ ฯลฯ,16 - 25 คน,19463.01,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่ายานพาหนะ เครื่องจักรและเครื่องมือ ฯลฯ,26 - 30 คน,1821.72,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่ายานพาหนะ เครื่องจักรและเครื่องมือ ฯลฯ,31 - 50 คน,146.75,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่ายานพาหนะ เครื่องจักรและเครื่องมือ ฯลฯ,51 - 200 คน,13578.01,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่ายานพาหนะ เครื่องจักรและเครื่องมือ ฯลฯ,มากกว่า 200 คน,2701.11,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่าอาคาร/ อาคารพร้อมที่ดิน,รวม,338200.88,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่าอาคาร/ อาคารพร้อมที่ดิน,1 - 15 คน,74689.97,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่าอาคาร/ อาคารพร้อมที่ดิน,16 - 25 คน,11700.01,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่าอาคาร/ อาคารพร้อมที่ดิน,26 - 30 คน,194330.2,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่าอาคาร/ อาคารพร้อมที่ดิน,31 - 50 คน,8675,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่าอาคาร/ อาคารพร้อมที่ดิน,51 - 200 คน,48805.7,พันบาท,สำนักงานสถิติแห่งชาติ
2560,เหนือ,ค่าเช่าที่ดิน,รวม,44317.86,พันบาท,สำนักงานสถิติแห่งชาติ
